estado,estado_nome,profissao,grupo_ocupacional,escolaridade_dummy,escolaridade_label,salario_brl,media_nacional_grupo_brl_2024,rendimento_uf_2025_brl
CE,Ceará,Açougueiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Babá,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Banhista de pet shop,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Barbeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Bartender,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cabeleireiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Chapeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cobrador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cobrador de ônibus,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Confeiteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Costureira,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cozinheiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cuidador de idosos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Cuidador infantil,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Demonstrador de produtos,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Doceiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Entregador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Feirante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Frentista,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Garçom,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Manicure,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Maquiador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Motoboy,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Operador de caixa,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Operador de telemarketing ativo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Operador de telemarketing receptivo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Padeiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Pizzaiolo,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Promotor de vendas,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Recreador,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Sorveteiro,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Sushiman,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Telemarketing,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Tosador de animais,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Vendedor,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Vendedor ambulante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Vigilante,"Trabalhadores dos serviços, vendedores do comércio e dos mercados",0,Nao superior,1436.21,2393.0,1390.0
CE,Ceará,Agricultor,"Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",0,Nao superior,1350.39,2250.0,1390.0
CE,Ceará,Artesão,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Auxiliar de eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Auxiliar de encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Auxiliar de mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Azulejista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Borracheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Carpinteiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Eletricista,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Encanador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Funileiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Gesseiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Instalador de ar-condicionado,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Lubrificador automotivo,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Marceneiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Mecânico,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Montador de móveis,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Pedreiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Pintor,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Sapateiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Serralheiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Soldador,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Tapeceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Vidraceiro,"Trabalhadores qualificados, operários e artesãos da construção, das artes mecânicas e outros ofícios",0,Nao superior,1423.01,2371.0,1390.0
CE,Ceará,Técnico de manutenção,Técnicos e profissionais de nível médio,0,Nao superior,2489.52,4148.0,1390.0
CE,Ceará,Técnico em informática,Técnicos e profissionais de nível médio,0,Nao superior,2489.52,4148.0,1390.0
CE,Ceará,Administrador,Diretores e gerentes,1,Superior,5234.11,8721.0,1390.0
CE,Ceará,Analista financeiro,Diretores e gerentes,1,Superior,5234.11,8721.0,1390.0
CE,Ceará,Consultor empresarial,Diretores e gerentes,1,Superior,5234.11,8721.0,1390.0
CE,Ceará,Controller,Diretores e gerentes,1,Superior,5234.11,8721.0,1390.0
CE,Ceará,Diretor de arte,Diretores e gerentes,1,Superior,5234.11,8721.0,1390.0
CE,Ceará,Oficial das forças armadas,"Membros das forças armadas, policiais e bombeiros militares",1,Superior,4050.57,6749.0,1390.0
CE,Ceará,Advogado,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Analista de dados,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Analista de sistemas,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Anestesista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Antropólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Arqueólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Arquiteto,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Arquivista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Assistente social,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Astrônomo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Atuário,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Auditor fiscal,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Bibliotecário,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Biomédico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Biólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cardiologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cientista da computação,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cientista de dados,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cientista político,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cirurgião geral,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Cirurgião-dentista bucomaxilofacial,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Contador,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Corretor de imóveis especializado em avaliação pericial,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Defensor público,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Delegado,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Dentista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Dermatologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Desenvolvedor de software,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Designer de interiores,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Designer de produto,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Designer gráfico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Diplomata,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Economista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Enfermeiro,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro aeroespacial,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro agrônomo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro ambiental,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro biomédico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro cartógrafo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro civil,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro de alimentos,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro de materiais,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro de petróleo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro de produção,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro de software,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro elétrico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro florestal,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro mecânico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Engenheiro químico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Epidemiologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Especialista em cibersegurança,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Estatístico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Farmacêutico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Fisioterapeuta,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Fonoaudiólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Físico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Geógrafo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Geólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Ginecologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Historiador,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Jornalista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Juiz,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Matemático,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Meteorologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Museólogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Médico,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Médico veterinário sanitarista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Neurologista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Nutricionista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Obstetra,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Oceanógrafo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Odontopediatra,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Ortodontista,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Pedagogo,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Pediatra,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Perito contábil,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Produtor audiovisual,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Professor de educação física,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Professor universitário,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Profissional de relações internacionais,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
CE,Ceará,Promotor de justiça,Profissionais das ciências e intelectuais,1,Superior,3935.93,6558.0,1390.0
